authorMeta/fans,authorMeta/name,collectCount,commentCount,createTimeISO,diggCount,isSponsored,locationMeta/city,locationMeta/locationName,shareCount,text,videoMeta/duration,webVideoUrl,playCount,brand,hour,day
9224,mamahnaikha,7,3,2025-05-31 00:54:27+00:00,53,False,Bogor Regency,Kopi Janji Jiwa & Jiwa Toast - Metmall Cileungsi,1,"Ngopi di janji jiwa 2 gelas cuman 22rb aja. langsung klik tag lokasi dibawah ya.

#janjijiwa 
#janjijiwatoast 
#janjijiwacoffee 
#jelajahbegah ",16,https://www.tiktok.com/@mamahnaikha/video/7510406849032719621,9719,Janji Jiwa,0,Saturday
1227,salsabilasfrt,9,2,2025-07-31 11:11:38+00:00,52,False,Sukabumi City,Kopi Janji Jiwa & Jiwa Toast - Bhayangkara,4,"promo tiktok go ga main main nih guys, kepoin cepet cus cek klik tag lokasi disni yaa!! 

#janjijiwa #janjijiwatoast #janjijiwacoffee ",32,https://www.tiktok.com/@salsabilasfrt/video/7533202095705574662,10600,Janji Jiwa,11,Thursday
2189,paracetamol1119,0,0,2025-08-05 16:22:16+00:00,4,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Ruko Ciranjang,0,"Lebih murah pakai voucher tiktok, cek di tag lokasinya #janjijiwa #janjijiwacoffee #promotiktokjanjijiwa #promotiktok #affiliate #janjijiwaciranjang #ciranjang #fyp #fyppppppppppppppppppppppp ",8,https://www.tiktok.com/@paracetamol1119/video/7535137577117043986,397,Janji Jiwa,16,Tuesday
875,snayan_,1,0,2025-04-13 10:31:05+00:00,35,False,Kuningan,Kopi Janji Jiwa & Jiwa Toast - Ruko Taman Kota Kuningan,1,"Weekend ditemenin Kopi dari Janji Jiwa. Menu favorite yang aku pesen Coffe Late Ice dengan harga hanya 10k aja.

@janjijiwaid 

#coffe #coffelattee #janjijiwa #janjijiwacoffee #fyp #4u ",12,https://www.tiktok.com/@snayan_/video/7492743363779726610,5244,Janji Jiwa,10,Sunday
1442,jajanjalan80,19,6,2025-07-20 00:58:50+00:00,43,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Ruko Kalisari,49,#janjijiwa #promomakanantiktok #promotiktokjanjijiwa #janjijiwapromo #janjijiwacoffee ,42,https://www.tiktok.com/@jajanjalan80/video/7528962228545015058,7609,Janji Jiwa,0,Sunday
2689,debyakd,3,1,2025-07-22 15:59:02+00:00,10,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Taman Siswa Semarang,1,Yuk buruan beli #janjijiwa #unnes #unnessemarang #janjijiwacoffee #janjijiwapromo ,22,https://www.tiktok.com/@debyakd/video/7529936387886353670,2179,Janji Jiwa,15,Tuesday
2925,benbenita12,2,2,2025-08-07 12:27:11+00:00,7,False,South Tangerang,Kopi Janji Jiwa & Jiwa Toast - Bintaro Sektor 9,1,"SPECIAL hari kemerdekaan Bulan Agustus beli janji jiwa lebih hemat lewat TikTok caranya: 
1. Klik tag lokasi aku
2. Pilih menu kamu
3. Pilih beli lakukan pembayaran
4. Mendapatkan barcode ditukarkan ke kasir

#bintaro #vouchertiktok #promojanjijiwa #janjijiwa #murah #vouchermakanan #viral #janjijiwacoffee #janjijiwatoast #promoagustus #promomakanan #food #jelajahbosslang #bosslang17an #freedomwithbosslang #promomakanmerdeka #promoseruweekend ",20,https://www.tiktok.com/@benbenita12/video/7535819165345615110,528,Janji Jiwa,12,Thursday
8965,anandaputri6098,8,25,2023-12-25 10:56:41+00:00,187,False,Morowali Regency,Keurea,36,"☕
#janjijiwacoffee 
#cewek barista outfit ",20,https://www.tiktok.com/@anandaputri6098/video/7316484505382964486,9757,Janji Jiwa,10,Monday
2089,omwahyudi_,14,4,2025-07-15 00:08:41+00:00,76,False,Jepara,Kopi Janji Jiwa & Jiwa Toast - Jepara Soekarno,44,janji jiwa promo hemat klik tag lokasi #gopayditokopedia #promo #promotiktok #tiktokgo #jepara #coffee #janjijiwa #coffeshop #coffeetime ,16,https://www.tiktok.com/@omwahyudi_/video/7527093883226934546,23400,Janji Jiwa,0,Tuesday
2181,fabychela,7,2,2025-05-04 12:15:56+00:00,78,False,Surabaya,Kopi Janji Jiwa & Jiwa Toast - Jaksa Agung Suprapto,1,"‼️Beli kopi di Janji Jiwa cuma 10 ribuan aja 🫵🏻‼️

Klik tag location yg ada di video aku🫵🏻🤗

#janjijiwacoffee #janjijiwa #promojanjijiwa #janjijiwapromo #kuliner #kulinertiktok #ttpetualangpro #kulinerindonesia #kulinerviral ",40,https://www.tiktok.com/@fabychela/video/7500563177797618952,7770,Janji Jiwa,12,Sunday
212,janji.jiwa.978.am,1,0,2025-06-26 06:34:58+00:00,22,False,Ambon,"Kopi Janji Jiwa, Tulukabessy",0,"Kopi janji jiwa: karna rasa gak pernah bohong

#janjijiwacoffee #janjijiwa #ambontiktok #ambon #pecintakopi #fypシ #baristatok ",7,https://www.tiktok.com/@janji.jiwa.978.am/video/7520142803402345733,1916,Janji Jiwa,6,Thursday
10700,misspiknik,5,1,2025-02-17 01:11:19+00:00,37,False,Bandung City,Kopi Janji Jiwa & Jiwa Toast - PVJ Bandung,3,"Mulai dari 10ribuan aja udah bisa ngopi enak di @Kopi Janji Jiwa , ini mah ga akan takut dompet bocos sihh, yuk buruan tap lokasi hijau sekarang juga !!

#JelajahRomantis #JelajahBegah #kopijanjijiwa #janjijiwacoffee #eskopikaramel #misspiknik ",20,https://www.tiktok.com/@misspiknik/video/7472189382477253906,7264,Janji Jiwa,1,Monday
39600,ariannekencana,16,2,2025-04-19 08:57:28+00:00,114,False,Bogor Regency,Kopi Janji Jiwa & Jiwa Toast - Ruko IPB,23,"Ngopi di Janji Jiwa cuma bayar 13 Ribu ajaa. Caranya tinggal klik Tag Lokasi Hijau yang ada di video inii🥰

#fyp #jelajahbegah #bogor #bogorhits #bogorviral #bogorinfo #infobogor #ngopi #ngopisantuy #ngopibosss☕☕☕ #ngopimase #janjijiwa #janjijiwacoffee #janjijiwatoast #promotiktok #jelajahgajian #jelajahdiskon ",14,https://www.tiktok.com/@ariannekencana/video/7494945723880918278,35900,Janji Jiwa,8,Saturday
19900,goldencuans,2,0,2025-04-07 07:30:28+00:00,147,True,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Mediterania Gajah Mada,3,#kopi #ngopi #coffee #coffeetiktok #janjijiwa ,49,https://www.tiktok.com/@goldencuans/video/7490470308944645383,14300,Janji Jiwa,7,Monday
1584,miraclesdesign,7,1,2025-07-23 09:28:18+00:00,73,False,Sidoarjo,Kopi Janji Jiwa & Jiwa Toast - Gateway Sidoarjo,3,Promo Ngopi Hemat di Janji Jiwa langsung klik tag lokasi di deskripsi aku yaa 👆🏻☕🥤#promotiktok #tiktokgo #promongopi #janjijiwa #janjijiwatoast #janjijiwacoffee #ngopisantuy #ngopibosss☕☕☕ #affiliate #algoritmatiktok ,24,https://www.tiktok.com/@miraclesdesign/video/7530206784699567366,2227,Janji Jiwa,9,Wednesday
1475,bude.ilah,9,6,2025-07-29 03:39:36+00:00,125,False,Cilacap,Kopi Janji Jiwa & Jiwa Toast - Anjasmoro Cilacap,19,Arah coffe janji jiwa di jl rinjani #janjijiwa #coffe #cilacap #gajiansale #kontentanpamodal ,23,https://www.tiktok.com/@bude.ilah/video/7532343427493596472,25500,Janji Jiwa,3,Tuesday
1422,mazferdi_shop30,3,0,2025-06-06 01:20:40+00:00,47,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Java Mall Semarang,7,Promo Sampai 48% Lho... #coffeetiktok #promo #xyzabc #foryou #infopromo #semaranghits #semarangtiktok #janjijiwacoffee #janjijiwatoast #janjijiwa #semarang #kedungmundu #javamall ,29,https://www.tiktok.com/@mazferdi_shop30/video/7512640106864413958,9923,Janji Jiwa,1,Friday
13300,a.k.a.zenalkun,2,0,2025-07-25 05:54:45+00:00,19,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,0,#janjijiwa #coffee #coffe #kopi #kuliner #cianjur #cianjurjawabarat #jawabarat ,15,https://www.tiktok.com/@a.k.a.zenalkun/video/7530893921010945286,3001,Janji Jiwa,5,Friday
2089,omwahyudi_,14,0,2025-07-21 13:20:11+00:00,42,False,Jepara,Kopi Janji Jiwa & Jiwa Toast - Jepara Soekarno,19,janji jiwa 13k dapat 2 coffe #janjijiwa #coffee #promotiktok ,18,https://www.tiktok.com/@omwahyudi_/video/7529524381509291272,16000,Janji Jiwa,13,Monday
9451,fetinovita22,3,1,2025-06-10 04:45:30+00:00,22,False,Bekasi Regency,"Kopi Janji Jiwa & Jiwa Toast, Kasuari Raya",7,"bisa ngopi setiap hari 😍
#kopi #kopijanjijiwa #coffee #promomakanliburan #promotiktok #tiktokgo #xyzbcafypシ ",15,https://www.tiktok.com/@fetinovita22/video/7514177223545474360,4718,Janji Jiwa,4,Tuesday
3514,doublealpha_,61,4,2025-07-12 08:37:34+00:00,158,False,Banyumas Regency,Kopi Janji Jiwa & Jiwa Toast - Rita Supermall,24,"Sekarang ngopi ga harus mahal, apalagi belinya di tiktok auto hematt dikantong 🤪 

#promotiktok #promojanjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo ",7,https://www.tiktok.com/@doublealpha_/video/7526111772839824696,40700,Janji Jiwa,8,Saturday
5487,novikurniawti,7,12,2025-07-31 05:38:16+00:00,53,False,Depok,Kopi Janji Jiwa & Jiwa Toast - Ruko Citayam Center,0,mantep sih cuma 16ribu ajaaa😍 #janjijiwa #janjijiwatoast #janjijiwacoffee #promoseruweekend #promotiktok #fypdeh ,12,https://www.tiktok.com/@novikurniawti/video/7533116168987544837,7864,Janji Jiwa,5,Thursday
11700,mamihzayn03,5,1,2025-07-16 05:24:50+00:00,248,False,Tangerang City,Kopi Janji Jiwa & Jiwa Toast - Ruko Sangiang,4,"Cuss klik dan nikmatin promonya😍😍
#janjijiwa #janjijiwatoast #janjijiwacoffee #promotiktok ",16,https://www.tiktok.com/@mamihzayn03/video/7527546432874695941,4684,Janji Jiwa,5,Wednesday
1637,avcd.26,4,0,2025-07-17 14:08:33+00:00,48,False,Wonogiri,Kopi Janji Jiwa & Jiwa Toast - Jendral Sudirman Wonogiri,2,promo tiap hari nih gaess di @janjijiwaid #janjijiwa #janjijiwacoffee #promotiktok #ngopi #wonogiri24jam #wonogiri ,34,https://www.tiktok.com/@avcd.26/video/7528052503452060934,9425,Janji Jiwa,14,Thursday
42900,iniraraaa19,38,4,2025-05-15 03:34:22+00:00,290,False,South Tangerang,Kopi Janji Jiwa & Jiwa Toast - Ruko Pondok Cabe,13,13ribu? yg bener aja😭😭#promo #promociones #promo24 #for #foryou #janjijiwa #janjijiwatoast #janjijiwacoffee ,27,https://www.tiktok.com/@iniraraaa19/video/7504510685531983109,51200,Janji Jiwa,3,Thursday
3285,itsmefarichatuljannah,15,5,2025-03-31 04:47:54+00:00,274,False,Blora,Kopi Janji Jiwa & Jiwa Toast - Cepu,11,Kopi Janji Jiwa cepu #janjijiwa #kopijanjijiwa #promotiktok #coffee #coffeetiktok #cafe ,32,https://www.tiktok.com/@itsmefarichatuljannah/video/7487830828408655112,35800,Janji Jiwa,4,Monday
42700,leoo_kucing,4,0,2025-06-15 12:26:42+00:00,38,False,Banyumas Regency,Kopi Janji Jiwa & Jiwa Toast - Rita Supermall,2,Beli lewat lokasi yang aku kasih dapet banyak promonya makanya cuss buruan nih keburu promonya abiss #fyp #viral #foryou #foryoupage #purwokerto #janjijiwacoffee #janjijiwa ,14,https://www.tiktok.com/@leoo_kucing/video/7516151519301930246,10800,Janji Jiwa,12,Sunday
347,boramae.co,1,4,2025-05-11 10:40:08+00:00,62,False,Bintulu,Pantai Tanjung Batu,5,FREE Janji Jiwa coffee di Pantai Tanjung Bintulu,24,https://www.tiktok.com/@boramae.co/video/7503136073199963399,2429,Janji Jiwa,10,Sunday
6990,saeff_982,0,1,2025-07-05 07:06:17+00:00,4,False,Sukoharjo,Kopi Janji Jiwa & Jiwa Toast - Menco City Solo,0,Tips ngopi hemat. #janjijiwacoffee #promojanjijiwa #janjijiwamenco #ums,34,https://www.tiktok.com/@saeff_982/video/7523490644069797176,608,Janji Jiwa,7,Saturday
3012,milanshoppp,1,0,2025-08-07 07:16:48+00:00,11,False,Subang Regency,Kopi Janji Jiwa & Jiwa Toast - Dangdeur Subang,0,"Dari pertama kali nyobain roti panggang dan kopi dari Janji Jiwa  dan jujur, suka banget!
Rotinya enak, rasa manis-gurihnya balance, ga bikin enek sama sekali. Kopinya juga mantap, pas banget buat nemenin pagi atau sore santai.
Wajib coba sih ini! 😋
#RotiPanggangEnak #KopiMantap #JanjiJiwa #RekomendasiJujur ",8,https://www.tiktok.com/@milanshoppp/video/7535739175455362310,1286,Janji Jiwa,7,Thursday
4236,dta_dta23,1,0,2025-06-28 15:53:19+00:00,5,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - RSUD Koja,1,"Ngopi bareng besti = quality time tanpa drama 💅 Janji Jiwa ready nemenin kalian. Yuk klik lokasi dan ajak besti kamu sekarang!
#promomakanliburan 
#PromoMakanLiburan 
#janjijiwa 
#janjijiwacoffee 
#janjijiwatoast ",16,https://www.tiktok.com/@dta_dta23/video/7521028872448609542,251,Janji Jiwa,15,Saturday
212,janji.jiwa.978.am,0,1,2025-05-26 12:09:52+00:00,35,False,Ambon,"Kopi Janji Jiwa, Tulukabessy",0,"Nyesselll bangett 🥹

#kopijanjijiwa978 #baristakonten #baristalife #fyp #kontenhiburanfyp #janjijiwacoffee #baristadaily ",15,https://www.tiktok.com/@janji.jiwa.978.am/video/7508725476710518022,775,Janji Jiwa,12,Monday
1208,niez1111,0,0,2025-07-04 13:06:13+00:00,8,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Java Mall Semarang,1,#kopi #janjijiwa #ngopi #coffee #coffeeshop #cafe #nongkrong #semarang #semaranghits #tembalang #fyp ,17,https://www.tiktok.com/@niez1111/video/7523212331392765189,943,Janji Jiwa,13,Friday
160,sahrul__022,1,0,2025-07-26 09:28:05+00:00,15,False,Unknown,Balikpapan,1,#masukberandafyp #fypage #fyp#janjijiwacoffee #balikpapan #4upage ,29,https://www.tiktok.com/@sahrul__022/video/7531319984417492232,284,Janji Jiwa,9,Saturday
2991,hibuatin,12,2,2025-07-28 09:25:47+00:00,43,False,Tangerang City,Kopi Janji Jiwa & Jiwa Toast - Pasar Lama Tangerang,4,"janji jiwa sekarang jadi tempat nongkrong yang ramah di kantong kalau pakai voucher tiktok, plis promo nya diperpanjang 🙏🏼

#janjijiwa #janjijiwapromo #promomakangajian  #rekomendasicoffeeshop #fyp ",16,https://www.tiktok.com/@hibuatin/video/7532061546520841528,13200,Janji Jiwa,9,Monday
1422,mazferdi_shop30,2,3,2025-06-04 06:25:17+00:00,23,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Jatisari Square,0,Dapetin Diskon Sampai 48% Dari Janji Jiwa Toast & Coffee #infopromo #foryou #xyzabc #promo #coffeetiktok #jatisari #mijen #mijensemarang #janjijiwa #janjijiwatoast #janjijiwacoffee #semarangtiktok #semaranghits ,28,https://www.tiktok.com/@mazferdi_shop30/video/7511976418302086456,5346,Janji Jiwa,6,Wednesday
1073,putu_ambare,1,0,2025-08-04 08:09:46+00:00,8,False,Purworejo,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,1,banyak promo di lokasi yang aku tag #janjijiwa #purworejo #kopijanjijiwa #janjijiwatoast #janjijiwacoffee #purworejo24jam ,34,https://www.tiktok.com/@putu_ambare/video/7534639540431113528,360,Janji Jiwa,8,Monday
1667,lindafebrianaaa,0,0,2025-08-06 14:40:40+00:00,2,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Mall Citraland Jakarta,0,"🍞☕️ Pernah cobain toast yang berpadu sempurna dengan kopi?

Kalau belum, kamu wajib banget coba combo ini! Toast yang renyah di luar, lembut di dalam, disajikan hangat dan makin nikmat kalau ditemenin kopi creamy yang wangi banget~ 😍
Satu gigitan toast + satu seruput kopi = definisi bahagia sederhana di tengah hari 🫶

Cobain sendiri dan rasakan vibes ngopi santai yang bikin lupa deadline~ 😋👇

#janjijiwa #janjijiwatoast #jelajahhepi #promomakangajian #promomakanliburan #promotiktok #kulinerku #kulinertiktok #placetovisit #placetogojkt #rekomendasi #rekomendasimakanan #JelajahLebaran #tiktokGOSchoolHolidayFest #fyp",25,https://www.tiktok.com/@lindafebrianaaa/video/7535482482385259783,294,Janji Jiwa,14,Wednesday
6357,shelinahanesti,1,0,2025-06-19 20:28:53+00:00,11,True,Sukabumi City,Kopi Janji Jiwa & Jiwa Toast - Bhayangkara,1,"Janji jiwa coffee and toast, apakah kopinya semanis janjinya?? Eaeaeae #kopi #janjijiwa #janjijiwatoast #janjijiwacoffee #kopisukabumi #sukabumi #sukabumikuliner ",47,https://www.tiktok.com/@shelinahanesti/video/7517760113839541512,796,Janji Jiwa,20,Thursday
1752,bubuhimebarra,5,4,2025-08-05 08:41:52+00:00,24,False,Bekasi Regency,TOMORO COFFEE - Tambun City,1,Kopi kopi yang ada promonya di tiktok #ngopi #janjijiwatoast #pointcoffee #kopikenangan #kopirotio #fyppppppppppppppppppppppp ,12,https://www.tiktok.com/@bubuhimebarra/video/7535018919694814470,1425,Janji Jiwa,8,Tuesday
1422,mazferdi_shop30,1,0,2025-06-18 15:01:11+00:00,7,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Jatisari Square,0,Janji Jiwa Promo Sampai 50% Lho... #coffeetiktok #promo #xyzabc #foryou #infopromo #semaranghits #semarangtiktok #janjijiwacoffee #janjijiwatoast #janjijiwa #semarang #mijen  #jatisari ,29,https://www.tiktok.com/@mazferdi_shop30/video/7517304589666848006,379,Janji Jiwa,15,Wednesday
6870,wismayn,1,8,2021-10-11 16:00:42+00:00,301,False,Unknown,Unknown,19,abang nya sadar kamera 😁 #janjijiwacoffee #tembilahan_riau_indonesia #fypdongggggggg,14,https://www.tiktok.com/@wismayn/video/7017839300641312027,4819,Janji Jiwa,16,Monday
5888,melberry.id,2,2,2025-08-06 02:05:33+00:00,7,False,Depok,Kopi Janji Jiwa & Jiwa Toast - Muchtar Depok,0,"Suka banget sama toast-nya janji jiwa ..
kopi hazelnutnya juga enak , kopi susu karamelnya terbaik.. cuma 16ribu .. cobain deh ! langsung aja cek lokasi aku ..
#promomakanliburan 
#fyp 
#janjijiwa 
#janjijiwatoast ",24,https://www.tiktok.com/@melberry.id/video/7535287883066821893,206,Janji Jiwa,2,Wednesday
2779,riladwii,1,1,2022-06-11 17:25:10+00:00,59,False,Unknown,Unknown,3,Arau 19 jilid 1111 😍✨ #janjijiwacoffee #padang,35,https://www.tiktok.com/@riladwii/video/7108034764837293338,2754,Janji Jiwa,17,Saturday
2939,beby_laaa,3,0,2025-07-17 04:59:45+00:00,43,False,Unknown,Unknown,12,#fyp #xyzabc #abcxyz #janjijiwa #coffee ,20,https://www.tiktok.com/@beby_laaa/video/7527911070690790664,530,Janji Jiwa,4,Thursday
2322,janjijiwaungaran,0,1,2024-09-26 02:22:56+00:00,13,False,Unknown,Semarang Regency,6,"hello teman sejiwa >< udah pernah cobain kopi dicampur pandan belum? belum? rugii dong 😆, sini sini langsung cobain di Janji Jiwa Ungaran 🤩

📍Janji Jiwa Ungaran
⏰ 10.00 sd 22.00 WIB
🚦 5 Menit Dari Pintu Tol Ungaran
🚘 5 Menit dari Alun Alun Bung Karno 

#UngaranHits #CafeUngaran #CafeHitsSemarang #JanjiJiwa  #JanjiJiwaUngaran #JanjiJiwaSemarang #CafeAesthetic #CafeEstetikSemarang #SemarangExplore #RekomendasiCafeSemarang #RekomendasiCafeUngaran #RekomendasiCafe #Healing #Tenang #Sejuk #fyp ",14,https://www.tiktok.com/@janjijiwaungaran/video/7418771592802585861,1881,Janji Jiwa,2,Thursday
13700,annisa.sna16,4,0,2025-05-29 00:01:37+00:00,39,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Woltermonginsidi,5,#promokopi #janjijiwa #janjijiwatoast #coffeeaddict #woltermonginsidi #infodiskon #ttpetualangnewbie #jelajahbegah #fyp ,5,https://www.tiktok.com/@annisa.sna16/video/7509651047598607624,7394,Janji Jiwa,0,Thursday
1637,avcd.26,2,0,2025-07-29 08:51:34+00:00,41,False,Wonogiri,Kopi Janji Jiwa & Jiwa Toast - Jendral Sudirman Wonogiri,2,untuk area wonogiri merapat #wonogiri #wonogiri24jam #janjijiwa #promotiktok #coffeetiktok ,34,https://www.tiktok.com/@avcd.26/video/7532423823996538168,6258,Janji Jiwa,8,Tuesday
2985,jasonssebastian,1,0,2025-05-16 09:24:17+00:00,30,False,Jakarta,"Kopi Janji Jiwa, Jiwa Toast & Jiwa Tea - Citra 6",0,"Ternyata di Janji Jiwa bisa dapetin 2 kopi cuma 10 ribuan per cup ✨️

#janjijiwa #janjiniwacoffee #kopi #winkofwinner ",17,https://www.tiktok.com/@jasonssebastian/video/7504971953644637495,508,Janji Jiwa,9,Friday
10700,meilindasoe,8,4,2025-01-17 08:47:15+00:00,54,False,Jakarta,"Kopi Janji Jiwa, Jiwa Toast & Jiwa Tea - Citra 6",11,"👍 Janji Jiwa Banyak Promo 👍 

#TTPetualangNewbie #janjijiwa #janjijiwacoffee #coffee #coffeetiktok #coffeetime #👍 ",18,https://www.tiktok.com/@meilindasoe/video/7460803278494911762,5166,Janji Jiwa,8,Friday
9297,athie234,2,4,2022-07-06 23:57:46+00:00,958,False,Unknown,Unknown,13,#CapCut ngopi sambil bikin konten ya bang😂 #janjijiwa #janjijiwacoffee #fyp,15,https://www.tiktok.com/@athie234/video/7117413004366466331,2841,Janji Jiwa,23,Wednesday
1173,adityajuniorr29,9,1,2025-05-06 23:09:13+00:00,859,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Ruko Cipanas,10,"Janji hemat ,Janji Enak ,Janji Jiwa 
Siapa pulang sekolah atau kerja mampir nya ke @Kopi Janji Jiwa outlet cipanas cianjur nih . 
Langsung aja gas beli voucher promo di tiktok shop ! Terjangkau semua harga nya murah murah .
#janjijiwa #janjijiwatoast #janjijiwaid #janjijiwacoffee #janjijiwapromo #janjijiwatiktok #promojanjijiwa #ttpetualangpro  @realwaymediaindonesia ",25,https://www.tiktok.com/@adityajuniorr29/video/7501473681412050183,16100,Janji Jiwa,23,Tuesday
15100,aviladeliaa,9,4,2025-06-07 05:16:44+00:00,71,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Jati Raya,15,2 cup cuma 20rb an gass sihh #promomakanliburan #janjijiwa #vouchertiktok ,14,https://www.tiktok.com/@aviladeliaa/video/7513072050034969864,7842,Janji Jiwa,5,Saturday
1403,ceritachus,30,2,2025-06-08 06:22:59+00:00,105,False,Depok,Kopi Janji Jiwa & Jiwa Toast - Graha Isco Sawangan,47,"Ngopi Janji Jiwa Cuma 11.500 😍
#kopijanjijiwa #janjijiwa #janjijiwatoast #janjijiwacoffee #kopisusu #kopihazelnut #icecoffee #kopi #ngopi #ngopibosss☕☕☕ #janjijiwapromo #janjijiwatiktok #promojanjijiwa #promongopi #ngopimase ",36,https://www.tiktok.com/@ceritachus/video/7513460185340415237,15800,Janji Jiwa,6,Sunday
2220,cichulll,0,1,2025-07-22 02:23:24+00:00,5,False,Bogor Regency,Kopi Janji Jiwa & Jiwa Toast - Canadian Cibubur,0,#janjijiwa #promotiktok #promo #kopi #coffee #fyp #kopiviral #janjijiwacoffee ,33,https://www.tiktok.com/@cichulll/video/7529726197379403016,295,Janji Jiwa,2,Tuesday
182,janjijiwakisaran984,4,8,2025-01-27 14:35:38+00:00,73,False,Unknown,Unknown,9,"namanya masih pemula kak,maafin ya🙏🏻😭#jiwatoast #foryoupageofficiall #janjijiwacoffee #baristalife #asahanpunyacerita #fypage ",15,https://www.tiktok.com/@janjijiwakisaran984/video/7464603914378202386,12800,Janji Jiwa,14,Monday
1637,avcd.26,10,0,2025-07-15 09:00:50+00:00,45,False,Wonogiri,Kopi Janji Jiwa & Jiwa Toast - Jendral Sudirman Wonogiri,8,jajan hemat teruss ini mah #wonogiri #wonogiri24jam #ngopi #tempatnongkrong #promotiktok #janjijiwacoffee #janjijiwa ,40,https://www.tiktok.com/@avcd.26/video/7527231017694792966,12700,Janji Jiwa,9,Tuesday
4857,diannuurmala,10,4,2025-05-06 23:56:37+00:00,84,False,Bogor Regency,Kopi Janji Jiwa & Jiwa Toast - Ruko Pasirkuda,6,"Beli 2cup kopi janji jiwa cuma 20ribuan😭 kapan lagi sih mending segera beli vouchernya.

#JelajahHepi #jelajahbegah #promomakangajian #promogajian #promotiktok #promojanjijiwa #janjijiwa #kopijanjijiwa #ngopi #coffee #coffeetiktok ",18,https://www.tiktok.com/@diannuurmala/video/7501485893010705671,20300,Janji Jiwa,23,Tuesday
5959,grenda_01,3,8,2025-06-07 14:23:31+00:00,22,False,Pemalang,Kopi Janji Jiwa & Jiwa Toast - Comal Jend Sudirman,13,"Cuma di tik tok bisa beli lebih murah harganya 
#janjijiwapemalang 
#kopijanjijiwa 
#toastjanjijiwa 
#bestie 
#coffeeshop 
#suksesbersamahurra 
#janjijiwatiktok ",30,https://www.tiktok.com/@grenda_01/video/7513212945296395526,1302,Janji Jiwa,14,Saturday
3998,vouchertiktok1,0,0,2025-05-20 13:04:22+00:00,2,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Pulomas Barat,1,"""Saatnya ngopi hemat bareng Janji Jiwa, diskon spesial menanti!""

#janjijiwatoast #janjijiwacoffee #pulomasbarat #promogajian #jelajahbegah ",16,https://www.tiktok.com/@vouchertiktok1/video/7506513018184912146,316,Janji Jiwa,13,Tuesday
866,enjelulaa,28,10,2025-07-28 12:31:37+00:00,263,False,Pekalongan,Kopi Janji Jiwa & Jiwa Toast - Ahmad Yani,42,promo pakai aplikasi dari janji jiwa (jiwa+) ada di appstore dan playstore#janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #jiwatoast #toast #janjijiwatiktok #promotiktok #pekalongan #pekalongan24jam #pekalongankotabatik #infopekalongan #pekalonganhits #promo24 #xyzbca #fyp #fypage #fyppppppppppppppppppppppp #fypシ゚ ,12,https://www.tiktok.com/@enjelulaa/video/7532109450317024568,44000,Janji Jiwa,12,Monday
597,saribundaqu,0,0,2025-06-11 07:32:00+00:00,5,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Centro City,0,"maennya ke JANJI JIWA dulu yaa..

#janjijiwa 
#janjijiwatoast 
#americanocoffee 
#iburumahtangga 
#janjijiwacoffee ",19,https://www.tiktok.com/@saribundaqu/video/7514591232912297222,285,Janji Jiwa,7,Wednesday
13300,a.k.a.zenalkun,1,0,2025-07-19 14:54:09+00:00,18,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,0,#janjijiwa #coffee #coffe #kopi #kopijanjijiwa #cianjur #cianjurjawabarat #jawabarat ,20,https://www.tiktok.com/@a.k.a.zenalkun/video/7528806418984537400,3577,Janji Jiwa,14,Saturday
182,janjijiwakisaran984,3,0,2025-01-14 08:30:27+00:00,25,False,Unknown,Unknown,3,emang bener ya semua org ada masanya😭😢#janjijiwacoffee #barista #fypage #jiwatoast,12,https://www.tiktok.com/@janjijiwakisaran984/video/7459685703744556296,1591,Janji Jiwa,8,Tuesday
3588,lifesuperupdate,2,1,2025-05-24 06:11:17+00:00,12,False,Unknown,Unknown,0,"Cek promo nya di tag lokasi👆🏻 kalian buruan,must try‼️ #janjijiwa #coffe #coffeetiktok #jelajahkuliner #fypage #fypシ゚ #nongkrong #genz #masukberandafyp #jembertiktok #jemberasik #jemberhitz ",14,https://www.tiktok.com/@lifesuperupdate/video/7507890890178956550,1265,Janji Jiwa,6,Saturday
